timestamp_s,cte_px,for_spd,turn_spd,delta_turn_spd,line_detected
65.284,NaN,0.2383,-0.3287,0.0,0
65.316,NaN,0.2383,-0.3287,0.0,0
65.364,NaN,0.2383,-0.3287,0.0,0
65.396,NaN,0.2383,-0.3287,0.0,0
65.428,NaN,0.2383,-0.3287,0.0,0
65.46,NaN,0.2383,-0.3287,0.0,0
65.492,41.09,0.2704,2.9394,196.0849,1
65.524,41.09,0.2704,-0.2751,192.8704,1
65.556,33.76,0.2901,2.0179,137.583,1
65.588,29.24,0.3021,1.3412,40.6055,1
65.62,29.24,0.3021,-0.2117,93.1692,1
65.652,18.58,0.3281,4.019,253.8427,1
65.685,12.67,0.3393,2.4833,92.144,1
65.716,12.67,0.3393,-0.0993,154.9548,1
65.764,1.33,0.3499,5.3093,324.5135,1
65.796,-4.31,0.3487,2.734,154.5153,1
65.828,-4.31,0.3487,0.0344,161.9787,1
65.86,-13.29,0.3383,4.2761,254.5018,1
65.892,-17.13,0.3311,1.8186,147.4524,1
65.925,-17.13,0.3311,0.132,101.1907,1
65.956,-22.67,0.3188,2.4645,139.9447,1
65.988,-24.59,0.3141,0.9355,91.7382,1
66.02,-24.59,0.3141,0.1828,45.1597,1
66.052,-26.39,0.3095,0.8802,41.8448,1
66.084,-26.55,0.3091,0.2572,37.3798,1
66.116,-26.55,0.3091,0.1953,3.7171,1
66.164,-25.88,0.3108,-0.0621,15.4419,1
66.196,-25.06,0.3129,-0.1282,3.9656,1
66.228,-25.06,0.3129,0.1858,18.8403,1
66.292,-19.71,0.3256,-1.99,130.5476,1
66.356,-19.71,0.3256,0.1502,128.4075,1
66.388,-13.76,0.3375,-2.457,156.4307,1
66.421,-10.28,0.3428,-1.4986,57.5027,1
66.452,-10.28,0.3428,0.0811,94.7839,1
66.484,-1.63,0.3498,-4.0722,249.1967,1
66.516,3.15,0.3493,-2.3138,105.5057,1
66.564,3.15,0.3493,-0.0251,137.3171,1
66.596,12.34,0.3398,-4.3956,262.2267,1
66.628,16.67,0.332,-2.0461,140.9692,1
66.66,20.38,0.3241,-1.7203,19.5505,1
66.692,20.38,0.3241,-0.1548,93.9255,1
66.724,26.31,0.3097,-2.5278,142.3757,1
66.756,28.42,0.3043,-0.9874,92.4194,1
66.788,29.88,0.3004,-0.7389,14.9129,1
66.82,29.88,0.3004,-0.2155,31.4053,1
66.852,30.81,0.298,-0.5474,19.9142,1
66.884,30.57,0.2986,-0.1363,24.6655,1
66.916,30.57,0.2986,-0.2195,4.9945,1
66.964,NaN,0.2986,-0.2195,0.0,0
66.996,NaN,0.2986,-0.2195,0.0,0
67.028,NaN,0.2986,-0.2195,0.0,0
67.06,NaN,0.2986,-0.2195,0.0,0
67.092,NaN,0.2986,-0.2195,0.0,0
67.124,NaN,0.2986,-0.2195,0.0,0
67.156,NaN,0.2986,-0.2195,0.0,0
67.188,NaN,0.2986,-0.2195,0.0,0
67.22,NaN,0.2986,-0.2195,0.0,0
67.253,-11.77,0.3407,18.8113,1141.8477,1
67.284,-11.77,0.3407,0.0925,1123.1289,1
67.316,-28.3,0.3046,7.0191,415.5962,1
67.364,-38.17,0.2782,3.5476,208.2874,1
67.396,-49.31,0.2492,3.3472,12.0243,1
67.428,-49.31,0.2492,0.3114,182.1488,1
67.46,-74.6,0.1949,5.2359,295.4709,1
67.492,-88.84,0.1717,2.2921,176.6274,1
67.524,-88.84,0.1717,0.4233,112.1309,1
67.556,-117.6,0.1369,3.1222,161.9341,1
67.588,-130.56,0.1252,1.3525,106.178,1
67.62,-139.23,0.1183,0.994,21.5139,1
67.652,-139.23,0.1183,0.4904,30.2135,1
67.684,-149.25,0.1112,1.0152,31.4885,1
67.716,NaN,0.1112,1.0152,0.0,0
67.764,NaN,0.1112,1.0152,0.0,0
67.796,NaN,0.1112,1.0152,0.0,0
67.828,NaN,0.1112,1.0152,0.0,0
67.86,NaN,0.1112,1.0152,0.0,0
67.892,NaN,0.1112,1.0152,0.0,0
67.924,NaN,0.1112,1.0152,0.0,0
67.957,NaN,0.1112,1.0152,0.0,0
67.989,NaN,0.1112,1.0152,0.0,0
68.052,NaN,0.1112,1.0152,0.0,0
68.084,NaN,0.1112,1.0152,0.0,0
68.116,NaN,0.1112,1.0152,0.0,0
68.148,NaN,0.1112,1.0152,0.0,0
68.196,NaN,0.1112,1.0152,0.0,0
68.228,NaN,0.1112,1.0152,0.0,0
68.26,NaN,0.1112,1.0152,0.0,0
68.292,NaN,0.1112,1.0152,0.0,0
68.324,NaN,0.1112,1.0152,0.0,0
68.356,NaN,0.1112,1.0152,0.0,0
68.387,NaN,0.1112,1.0152,0.0,0
68.42,NaN,0.1112,1.0152,0.0,0
68.452,NaN,0.1112,1.0152,0.0,0
68.484,NaN,0.1112,1.0152,0.0,0
68.516,NaN,0.1112,1.0152,0.0,0
68.564,NaN,0.1112,1.0152,0.0,0
68.596,NaN,0.1112,1.0152,0.0,0
68.628,NaN,0.1112,1.0152,0.0,0
68.66,NaN,0.1112,1.0152,0.0,0
68.692,NaN,0.1112,1.0152,0.0,0
68.724,NaN,0.1112,1.0152,0.0,0
68.756,NaN,0.1112,1.0152,0.0,0
68.788,NaN,0.1112,1.0152,0.0,0
68.82,NaN,0.1112,1.0152,0.0,0
68.852,NaN,0.1112,1.0152,0.0,0
68.885,NaN,0.1112,1.0152,0.0,0
68.916,NaN,0.1112,1.0152,0.0,0
68.964,NaN,0.1112,1.0152,0.0,0
68.996,NaN,0.1112,1.0152,0.0,0
69.028,NaN,0.1112,1.0152,0.0,0
69.06,NaN,0.1112,1.0152,0.0,0
69.092,NaN,0.1112,1.0152,0.0,0
69.124,NaN,0.1112,1.0152,0.0,0
69.156,NaN,0.1112,1.0152,0.0,0
69.188,-153.34,0.1085,0.6956,19.1746,1
69.22,-151.32,0.1098,0.4061,17.3756,1
69.253,-149.24,0.1112,0.3997,0.3834,1
69.284,-149.24,0.1112,0.499,5.9607,1
69.316,-143.1,0.1155,0.1848,18.8496,1
69.364,-139.11,0.1184,0.277,5.529,1
69.396,-134.86,0.1217,0.2463,1.843,1
69.428,-134.86,0.1217,0.4863,14.4013,1
69.46,-126.41,0.1287,-0.0407,31.6227,1
69.492,-122.17,0.1326,0.1891,13.7916,1
69.525,-122.17,0.1326,0.4729,17.0289,1
69.556,-113.86,0.1407,-0.1446,37.0525,1
69.588,-109.66,0.1452,0.1207,15.9202,1
69.62,-105.7,0.1497,0.1141,0.3992,1
69.652,-105.7,0.1497,0.4516,20.2502,1
69.716,-98.56,0.1583,-0.2221,40.4223,1
69.748,-95.17,0.1628,0.0919,18.8433,1
69.796,-92.15,0.1669,0.1087,1.0053,1
69.828,-92.15,0.1669,0.4295,19.2473,1
69.86,-86.57,0.1751,-0.221,39.0307,1
69.892,-83.73,0.1794,0.0641,17.1077,1
69.925,-83.73,0.1794,0.413,20.9343,1
69.956,-78.56,0.1879,-0.2823,41.716,1
69.988,-76.06,0.1923,0.0417,19.4406,1
70.02,-76.06,0.1923,0.3957,21.2376,1
70.052,-71.33,0.2009,-0.3324,43.6844,1
70.084,-68.92,0.2055,-0.0127,19.1812,1
70.116,-68.92,0.2055,0.3773,23.3971,1
70.148,-63.08,0.2174,-0.661,62.2931,1
70.196,-60.1,0.2238,-0.2182,26.5629,1
70.228,-60.1,0.2238,0.3508,34.14,1
70.26,-53.83,0.2382,-0.983,80.0226,1
70.292,-50.54,0.2462,-0.4395,32.6097,1
70.324,-50.54,0.2462,0.3163,45.3453,1
70.356,-43.52,0.264,-1.5016,109.0715,1
70.387,-39.61,0.2743,-0.8414,39.6114,1
70.42,-39.61,0.2743,0.268,66.5626,1
70.452,-32.25,0.2941,-2.1028,142.2509,1
70.484,-28.61,0.3038,-1.0662,62.1994,1
70.516,-28.61,0.3038,0.2079,76.4454,1
70.564,-18.8,0.3276,-3.6994,234.4409,1
70.596,-18.8,0.3276,0.1438,230.5976,1
70.628,-12.97,0.3388,-2.4394,154.9939,1
70.66,-10.28,0.3428,-1.1404,77.9413,1
70.692,-7.89,0.3457,-1.0488,5.4912,1
70.723,-7.89,0.3457,0.0626,66.6876,1
70.756,-3.21,0.3493,-2.1915,135.2485,1
70.788,-1.34,0.3499,-0.8871,78.2632,1
70.821,0.07,0.35,-0.6775,12.5766,1
70.852,0.07,0.35,-0.0006,40.6167,1
70.884,1.64,0.3498,-0.7672,45.9982,1
70.916,1.4,0.3499,0.1042,52.2876,1
70.964,0.56,0.35,0.3993,17.705,1
70.996,0.56,0.35,-0.0045,24.2292,1
71.028,-3.44,0.3492,1.9471,117.0982,1
71.06,-6.85,0.3468,1.6734,16.4247,1
71.092,-6.85,0.3468,0.0545,97.1349,1
71.124,-16.48,0.3324,4.4994,266.695,1
71.156,-22.55,0.319,2.6985,108.054,1
71.188,-32.4,0.2937,3.8592,69.6417,1
71.22,-32.4,0.2937,0.23,217.7525,1
71.253,NaN,0.2937,0.23,0.0,0
71.284,NaN,0.2937,0.23,0.0,0
71.316,NaN,0.2937,0.23,0.0,0
71.364,NaN,0.2937,0.23,0.0,0
71.428,NaN,0.2937,0.23,0.0,0
71.46,NaN,0.2937,0.23,0.0,0
71.492,NaN,0.2937,0.23,0.0,0
71.524,NaN,0.2937,0.23,0.0,0
71.556,NaN,0.2937,0.23,0.0,0
71.588,-83.62,0.1796,11.3787,668.9243,1
71.621,-87.28,0.174,0.8685,630.6136,1
71.652,-87.28,0.174,0.4202,26.8964,1
71.684,-91.58,0.1677,0.9206,30.0243,1
71.716,-93.53,0.165,0.6435,16.6299,1
71.764,-93.53,0.165,0.432,12.6906,1
71.796,-96.96,0.1604,0.7929,21.6599,1
71.828,-98.18,0.1588,0.5625,13.8286,1
71.86,-98.18,0.1588,0.4399,7.3536,1
71.893,-98.65,0.1582,0.4866,2.8027,1
71.924,-98.14,0.1589,0.3895,5.8254,1
71.956,-98.14,0.1589,0.4398,3.0183,1
71.988,-95.7,0.1621,0.189,15.0499,1
72.02,-93.99,0.1644,0.2552,3.9705,1
72.052,-93.99,0.1644,0.4328,10.6551,1
72.084,-89.76,0.1703,-0.0389,28.3017,1
72.116,-87.36,0.1739,0.1413,10.8128,1
72.164,-87.36,0.1739,0.4204,16.7458,1
72.197,-81.83,0.1825,-0.2785,41.9335,1
72.228,-78.91,0.1873,0.0116,17.4085,1
72.26,-78.91,0.1873,0.4024,23.4468,1
72.292,-68.94,0.2055,-1.1274,91.79,1
72.324,-68.94,0.2055,0.3773,90.2853,1
72.356,-61.99,0.2197,-0.8732,75.0304,1
72.388,-58.48,0.2274,-0.3429,31.8187,1
72.42,-54.94,0.2356,-0.4092,3.9812,1
72.452,-51.54,0.2437,-0.447,2.2656,1
72.484,-51.54,0.2437,0.3202,46.0308,1
72.516,-45.56,0.2587,-1.1804,90.0391,1
72.564,-43.05,0.2652,-0.3911,47.3582,1
72.596,-43.05,0.2652,0.2843,40.5294,1
72.628,-38.78,0.2766,-0.9639,74.8935,1
72.66,-36.91,0.2816,-0.318,38.7515,1
72.692,-36.91,0.2816,0.2543,34.3419,1
72.724,-33.95,0.2896,-0.7059,57.6145,1
72.756,-32.94,0.2923,-0.1017,36.2525,1
72.788,-32.94,0.2923,0.233,20.0828,1
72.82,-31.42,0.2964,-0.2934,31.5867,1
72.853,-30.88,0.2978,0.0363,19.7817,1
72.884,-30.88,0.2978,0.2213,11.1022,1
72.917,-29.82,0.3006,-0.1572,22.712,1
72.964,-29.41,0.3017,0.0681,13.5199,1
72.996,-29.41,0.3017,0.2127,8.6751,1
73.028,-28.76,0.3034,-0.0249,14.2584,1
73.092,-28.44,0.3042,0.0906,6.9347,1
73.156,-27.83,0.3058,-0.0175,6.4896,1
73.188,-27.66,0.3063,0.1376,9.309,1
73.22,-27.66,0.3063,0.2021,3.8691,1
73.252,NaN,0.3063,0.2021,0.0,0
73.284,NaN,0.3063,0.2021,0.0,0
73.316,NaN,0.3063,0.2021,0.0,0
73.364,NaN,0.3063,0.2021,0.0,0
73.396,-26.37,0.3096,-0.2855,29.2575,1
73.428,-26.37,0.3096,0.1941,28.7778,1
73.46,-25.62,0.3115,-0.093,17.2245,1
73.492,-25.23,0.3125,0.039,7.9196,1
73.524,-25.23,0.3125,0.1869,8.8746,1
73.556,-24.2,0.315,-0.219,24.3545,1
73.588,-23.35,0.3171,-0.1587,3.6162,1
73.62,-23.35,0.3171,0.1747,20.0056,1
73.652,-21.93,0.3205,-0.3994,34.4483,1
73.684,-21.26,0.3221,-0.1112,17.2918,1
73.716,-21.26,0.3221,0.1608,16.3198,1
73.748,-19.44,0.3262,-0.6003,45.667,1
73.796,-18.62,0.328,-0.1987,24.0982,1
73.828,-18.62,0.328,0.1426,20.4788,1
73.86,-16.58,0.3322,-0.743,53.1359,1
73.892,-15.37,0.3346,-0.4103,19.9579,1
73.924,-15.37,0.3346,0.1193,31.7773,1
73.956,-12.52,0.3395,-1.1714,77.4397,1
73.988,-12.52,0.3395,0.0981,76.1702,1
74.02,-10.92,0.3419,-0.6385,44.197,1
74.052,-10.51,0.3425,-0.1068,31.9017,1
74.084,-10.51,0.3425,0.0829,11.381,1
74.116,-10.31,0.3428,-0.0099,5.5651,1
74.164,-10.31,0.3428,0.0814,5.4739,1
74.197,-11.04,0.3418,0.4194,20.2847,1
74.229,-12.14,0.3401,0.5966,10.6311,1
74.26,-13.7,0.3376,0.8112,12.8728,1
74.292,-13.7,0.3376,0.107,42.2506,1
74.324,-17.78,0.3298,1.9166,108.5739,1
74.356,-20.22,0.3245,1.1784,44.2912,1
74.388,-20.22,0.3245,0.1537,61.4781,1
74.42,-25.48,0.3118,2.2772,127.4054,1
74.452,-28.15,0.305,1.1976,64.7747,1
74.484,-28.15,0.305,0.2051,59.5495,1
74.516,-32.59,0.2932,1.7878,94.9649,1
74.564,-34.38,0.2884,0.8341,57.2213,1
74.596,-34.38,0.2884,0.2409,35.5935,1
74.629,-36.05,0.2839,0.7858,32.6904,1
74.66,-36.16,0.2836,0.2861,29.9774,1
74.692,-35.46,0.2855,0.0231,15.7809,1
74.724,-35.46,0.2855,0.2467,13.4158,1
74.788,-30.67,0.2983,-1.3782,97.498,1
74.852,-27.45,0.3068,-0.9538,25.4687,1
74.884,-27.45,0.3068,0.2008,69.2763,1
74.916,-20.42,0.324,-2.5907,167.4927,1
74.964,-16.17,0.333,-1.6746,54.968,1
74.996,-11.59,0.341,-1.9493,16.4863,1
75.028,-11.59,0.341,0.0911,122.4251,1
75.06,-2.34,0.3496,-4.3219,264.7772,1
75.092,2.42,0.3496,-2.3027,121.1503,1
75.124,2.42,0.3496,-0.0193,137.0029,1
75.156,9.88,0.3434,-3.6,214.8396,1
75.188,13.13,0.3385,-1.584,120.9595,1
75.22,13.13,0.3385,-0.1027,88.8769,1
75.253,17.48,0.3304,-2.0422,116.3693,1
75.284,19.2,0.3267,-0.8738,70.1013,1
75.316,19.2,0.3267,-0.1466,43.6331,1
75.364,20.48,0.3239,-0.6882,32.4936,1
75.396,20.48,0.3239,-0.1574,31.8442,1
75.428,20.48,0.3239,-0.1555,0.1148,1
75.46,19.76,0.3255,0.1491,18.2811,1
75.493,19.16,0.3268,0.1054,2.6256,1
75.524,19.16,0.3268,-0.1463,15.1042,1
75.556,16.44,0.3325,1.0294,70.5421,1
75.588,14.49,0.3362,0.7408,17.3128,1
75.62,14.49,0.3362,-0.1128,51.2192,1
75.652,9.09,0.3444,2.3823,149.7093,1
75.685,5.78,0.3477,1.5071,52.5121,1
75.716,1.83,0.3498,1.8727,21.9336,1
75.764,-123.55,0.1313,29.8202,1676.8516,1
75.796,NaN,0.1313,29.8202,0.0,0
75.828,NaN,0.1313,29.8202,0.0,0
75.86,NaN,0.1313,29.8202,0.0,0
75.892,NaN,0.1313,29.8202,0.0,0
75.925,NaN,0.1313,29.8202,0.0,0
75.956,NaN,0.1313,29.8202,0.0,0
75.988,-32.03,0.2947,-14.5695,2663.3839,1
76.021,-35.86,0.2844,1.5089,964.7043,1
76.051,-35.86,0.2844,0.2489,75.5998,1
76.085,-37.3,0.2805,0.706,27.4296,1
76.116,-36.97,0.2814,0.1534,33.1589,1
76.164,-36.97,0.2814,0.2547,6.0777,1
76.196,-34.79,0.2873,-0.4483,42.1806,1
76.228,-33.32,0.2913,-0.2468,12.0902,1
76.26,-33.32,0.2913,0.2351,28.9169,1
76.292,-29.87,0.3005,-0.9664,72.0898,1
76.324,-27.6,0.3064,-0.6168,20.9716,1
76.356,-27.6,0.3064,0.2018,49.1177,1
76.388,-22.1,0.3201,-1.9526,129.2636,1
76.42,-18.87,0.3275,-1.1843,46.1012,1
76.452,-15.58,0.3342,-1.2892,6.2986,1
76.516,-15.58,0.3342,0.1208,84.6033,1
76.564,-8.76,0.3448,-3.0191,188.394,1
76.597,-5.31,0.348,-1.5808,86.2939,1
76.628,-2.24,0.3496,-1.4429,8.2797,1
76.66,-2.24,0.3496,0.0179,87.6481,1
76.692,2.83,0.3494,-2.4567,148.4813,1
76.724,5.02,0.3482,-1.0843,82.3467,1
76.756,5.02,0.3482,-0.04,62.6562,1
76.788,8.56,0.345,-1.7332,101.5903,1
76.82,9.85,0.3434,-0.6797,63.2118,1
76.852,9.85,0.3434,-0.0778,36.1112,1
76.885,10.74,0.3422,-0.4929,24.9063,1
76.916,10.52,0.3425,0.0176,30.6334,1
76.965,10.52,0.3425,-0.0829,6.0348,1
76.996,8.6,0.3449,0.8199,54.1723,1
77.028,7.25,0.3464,0.5769,14.5813,1
77.06,7.25,0.3464,-0.0576,38.0684,1
77.092,2.5,0.3496,2.2328,137.4215,1
77.124,-0.08,0.35,1.2398,59.5795,1
77.156,-0.08,0.35,0.0006,74.35,1
77.189,-7.51,0.3461,3.5999,215.9588,1
77.22,-11.97,0.3404,2.1568,86.5908,1
77.253,-11.97,0.3404,0.094,123.7649,1
77.285,-21.37,0.3218,4.2161,247.3256,1
77.317,-26.35,0.3096,2.1404,124.5396,1
77.364,-26.35,0.3096,0.194,116.7851,1
77.396,-39.37,0.275,4.6327,266.3172,1
77.428,-39.37,0.275,0.2668,261.9514,1
77.46,-39.37,0.275,0.2668,0.0,1
77.492,-47.86,0.2529,2.6213,141.2728,1
77.524,-47.86,0.2529,0.3054,138.9568,1
77.556,-50.6,0.246,0.9861,40.8404,1
77.588,-51.45,0.2439,0.5197,27.9851,1
77.62,-51.45,0.2439,0.3199,11.986,1
77.653,-53.55,0.2389,0.8065,29.1948,1
77.684,NaN,0.2389,0.8065,0.0,0
77.717,NaN,0.2389,0.8065,0.0,0
77.764,NaN,0.2389,0.8065,0.0,0
77.796,NaN,0.2389,0.8065,0.0,0
77.828,NaN,0.2389,0.8065,0.0,0
77.86,NaN,0.2389,0.8065,0.0,0
77.892,NaN,0.2389,0.8065,0.0,0
77.924,NaN,0.2389,0.8065,0.0,0
77.956,NaN,0.2389,0.8065,0.0,0
77.988,NaN,0.2389,0.8065,0.0,0
78.02,NaN,0.2389,0.8065,0.0,0
78.053,-22.78,0.3185,-9.2388,602.717,1
78.084,-17.21,0.3309,-2.1723,423.9925,1
78.116,-17.21,0.3309,0.1326,138.2935,1
78.164,-5.02,0.3483,-5.5162,338.9277,1
78.229,1.43,0.3499,-3.1007,144.931,1
78.26,1.43,0.3499,-0.0115,185.3513,1
78.292,14.69,0.3358,-6.2859,376.4667,1
78.323,21.1,0.3225,-2.8837,204.1328,1
78.356,21.1,0.3225,-0.1597,163.4384,1
78.388,31.48,0.2962,-4.1276,238.0738,1
78.421,35.62,0.285,-1.618,150.5768,1
78.453,35.62,0.285,-0.2476,82.2238,1
78.485,41.02,0.2706,-1.9076,99.5975,1
78.516,42.87,0.2657,-0.803,66.2731,1
78.564,42.87,0.2657,-0.2835,31.1721,1
78.596,44.12,0.2624,-0.6309,20.8469,1
78.628,43.84,0.2632,-0.2131,25.0687,1
78.66,43.84,0.2632,-0.2879,4.4888,1
78.692,41.33,0.2698,0.4219,42.5935,1
78.724,39.81,0.2738,0.1708,15.0707,1
78.756,39.81,0.2738,-0.269,26.3848,1
78.788,34.25,0.2887,1.483,105.1214,1
78.82,30.62,0.2985,1.0072,28.5515,1
78.852,30.62,0.2985,-0.2198,73.6195,1
78.884,20.9,0.3229,3.5263,224.7664,1
78.917,15.04,0.3352,2.3758,69.0318,1
78.964,15.04,0.3352,-0.1168,149.5573,1
78.996,0.86,0.3499,6.5891,402.3584,1
79.028,-7.04,0.3466,3.8264,165.7654,1
79.06,-7.04,0.3466,0.0559,226.2265,1
79.092,-30.56,0.2986,10.0301,598.4533,1
79.124,-30.56,0.2986,0.2194,588.6426,1
79.156,-44.76,0.2608,4.6503,265.851,1
79.188,-51.44,0.244,1.9848,159.9274,1
79.22,-51.44,0.244,0.3198,99.9004,1
79.253,-62.64,0.2183,2.7017,142.9141,1
79.285,-68.09,0.2072,1.34,81.7031,1
79.316,-73.07,0.1977,1.1873,9.1645,1
79.364,-73.07,0.1977,0.3883,47.9396,1
79.396,-81.6,0.1829,1.618,73.7831,1
79.428,-85.89,0.1761,0.9588,39.5543,1
79.46,-90.52,0.1692,0.9668,0.4857,1
79.492,-90.52,0.1692,0.4265,32.4232,1
79.524,-100.07,0.1564,1.4334,60.4176,1
79.556,-104.83,0.1507,0.8904,32.581,1
79.588,-104.83,0.1507,0.4503,26.406,1
79.62,-114.27,0.1403,1.2455,47.7113,1
79.652,-118.8,0.1358,0.8069,26.3142,1
79.684,-123.38,0.1315,0.7946,0.741,1
79.716,-123.38,0.1315,0.4743,19.2157,1
79.748,-131.61,0.1243,1.0103,32.1595,1
79.796,-135.12,0.1215,0.6941,18.9742,1
79.828,-135.12,0.1215,0.4866,12.4505,1
79.892,-140.83,0.1171,0.8102,19.4215,1
79.924,-143.15,0.1154,0.6164,11.6293,1
79.957,-143.15,0.1154,0.4939,7.3513,1
79.989,-147.35,0.1125,0.7111,13.0315,1
80.02,-148.94,0.1114,0.5768,8.0573,1
80.053,-148.94,0.1114,0.4988,4.6826,1
80.085,-151.3,0.1098,0.6139,6.9108,1
80.116,-152.38,0.1091,0.552,3.7156,1
80.164,-152.38,0.1091,0.5015,3.0313,1
80.197,NaN,0.1091,0.5015,0.0,0
80.228,NaN,0.1091,0.5015,0.0,0
80.26,NaN,0.1091,0.5015,0.0,0
80.292,NaN,0.1091,0.5015,0.0,0
80.324,NaN,0.1091,0.5015,0.0,0
80.356,NaN,0.1091,0.5015,0.0,0
80.388,NaN,0.1091,0.5015,0.0,0
80.42,NaN,0.1091,0.5015,0.0,0
80.453,NaN,0.1091,0.5015,0.0,0
80.484,NaN,0.1091,0.5015,0.0,0
80.516,NaN,0.1091,0.5015,0.0,0
80.564,NaN,0.1091,0.5015,0.0,0
80.597,NaN,0.1091,0.5015,0.0,0
80.628,NaN,0.1091,0.5015,0.0,0
80.66,NaN,0.1091,0.5015,0.0,0
80.692,NaN,0.1091,0.5015,0.0,0
80.725,NaN,0.1091,0.5015,0.0,0
80.756,NaN,0.1091,0.5015,0.0,0
80.788,NaN,0.1091,0.5015,0.0,0
80.821,NaN,0.1091,0.5015,0.0,0
80.853,NaN,0.1091,0.5015,0.0,0
80.884,NaN,0.1091,0.5015,0.0,0
80.916,NaN,0.1091,0.5015,0.0,0
80.964,NaN,0.1091,0.5015,0.0,0
80.996,NaN,0.1091,0.5015,0.0,0
81.028,NaN,0.1091,0.5015,0.0,0
81.06,NaN,0.1091,0.5015,0.0,0
81.092,NaN,0.1091,0.5015,0.0,0
81.125,NaN,0.1091,0.5015,0.0,0
81.156,NaN,0.1091,0.5015,0.0,0
81.188,NaN,0.1091,0.5015,0.0,0
81.221,NaN,0.1091,0.5015,0.0,0
81.253,NaN,0.1091,0.5015,0.0,0
81.285,NaN,0.1091,0.5015,0.0,0
81.316,NaN,0.1091,0.5015,0.0,0
81.364,NaN,0.1091,0.5015,0.0,0
81.396,NaN,0.1091,0.5015,0.0,0
81.428,NaN,0.1091,0.5015,0.0,0
81.46,NaN,0.1091,0.5015,0.0,0
81.493,NaN,0.1091,0.5015,0.0,0
81.524,NaN,0.1091,0.5015,0.0,0
81.556,NaN,0.1091,0.5015,0.0,0
81.62,NaN,0.1091,0.5015,0.0,0
81.652,NaN,0.1091,0.5015,0.0,0
81.685,NaN,0.1091,0.5015,0.0,0
81.716,NaN,0.1091,0.5015,0.0,0
81.748,NaN,0.1091,0.5015,0.0,0
81.796,NaN,0.1091,0.5015,0.0,0
81.828,NaN,0.1091,0.5015,0.0,0
81.859,NaN,0.1091,0.5015,0.0,0
81.892,NaN,0.1091,0.5015,0.0,0
81.925,NaN,0.1091,0.5015,0.0,0
81.956,NaN,0.1091,0.5015,0.0,0
81.988,-153.68,0.1083,0.5629,3.683,1
82.02,-153.47,0.1084,0.4926,4.215,1
82.052,-153.24,0.1086,0.4914,0.0755,1
82.085,-153.24,0.1086,0.5022,0.6474,1
82.116,-152.83,0.1088,0.4832,1.1386,1
82.148,-152.57,0.109,0.4892,0.3605,1
82.196,-152.57,0.109,0.5016,0.747,1
82.228,-150.25,0.1105,0.3906,6.6624,1
82.26,-148.9,0.1114,0.4333,2.5621,1
82.292,-147.14,0.1126,0.4107,1.3538,1
82.324,-147.14,0.1126,0.4973,5.1929,1
82.356,-142.28,0.116,0.2447,15.1574,1
82.388,-139.25,0.1183,0.3272,4.9524,1
82.42,-136.21,0.1206,0.318,0.5494,1
82.452,-136.21,0.1206,0.4876,10.1731,1
82.485,-129.86,0.1258,0.1035,23.0485,1
82.516,-123.03,0.1318,0.0306,4.374,1
82.564,-123.03,0.1318,0.4739,26.6012,1
82.596,-116.06,0.1385,-0.0332,30.4259,1
82.628,-112.52,0.1421,0.1886,13.3073,1
82.66,-108.9,0.146,0.1611,1.6495,1
82.692,-108.9,0.146,0.4561,17.7018,1
82.724,-101.68,0.1544,-0.1923,38.9041,1
82.757,-98.21,0.1588,0.1065,17.9228,1
82.788,-98.21,0.1588,0.44,20.01,1
82.821,-90.84,0.1688,-0.3465,47.1899,1
82.852,-87.17,0.1741,-0.0027,20.63,1
82.884,-87.17,0.1741,0.42,25.3636,1
82.915,-79.63,0.1861,-0.5544,58.4652,1
82.964,-75.93,0.1925,-0.1239,25.8284,1
82.996,-75.93,0.1925,0.3954,31.159,1
83.028,-68.72,0.2059,-0.7429,68.2954,1
83.06,-65.07,0.2133,-0.2631,28.7835,1
83.092,-61.61,0.2205,-0.2809,1.0664,1
83.124,-61.61,0.2205,0.3556,38.1928,1
83.156,-54.93,0.2356,-1.0291,83.0833,1
83.188,-51.59,0.2436,-0.4295,35.975,1
83.22,-51.59,0.2436,0.3204,44.9963,1
83.251,-45.2,0.2596,-1.2908,96.6764,1
83.316,-41.82,0.2685,-0.6438,38.8234,1
83.364,-38.54,0.2772,-0.6949,3.068,1
83.396,-38.54,0.2772,0.2627,57.4562,1
83.428,-32.28,0.294,-1.7717,122.0618,1
83.46,-29.06,0.3026,-0.9136,51.4879,1
83.492,-29.06,0.3026,0.2106,67.4487,1
83.524,-22.86,0.3183,-2.1703,142.8528,1
83.556,-19.46,0.3262,-1.2364,56.0311,1
83.588,-19.46,0.3262,0.1485,83.0949,1
83.62,NaN,0.3262,0.1485,0.0,0
83.652,NaN,0.3262,0.1485,0.0,0
83.685,NaN,0.3262,0.1485,0.0,0
83.716,NaN,0.3262,0.1485,0.0,0
83.748,NaN,0.3262,0.1485,0.0,0
83.796,NaN,0.3262,0.1485,0.0,0
83.828,NaN,0.3262,0.1485,0.0,0
83.861,NaN,0.3262,0.1485,0.0,0
83.892,NaN,0.3262,0.1485,0.0,0
83.924,28.12,0.3051,-21.4075,1293.3614,1
83.956,32.83,0.2926,-1.882,1171.5318,1
83.988,32.83,0.2926,-0.2324,98.9773,1
84.02,40.5,0.272,-2.6692,146.2087,1
84.053,44.4,0.2617,-1.378,77.475,1
